order_id,customer_id,order_date,status,item_id,product_id,quantity,product_name,category,unit_price,customer_name,email,city,registration_date,revenue
484,98,2025-06-30,completed,1202,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Laith Al-Khalidi,laith.khalidi@email.com,Amman,2025-03-08,24.0
485,100,2025-06-30,completed,1203,9,1,Wool Scarf,Clothing,25.0,Yazan Bani-Mustafa,yazan.banimustafa@email.com,Zarqa,2025-03-12,25.0
485,100,2025-06-30,completed,1204,13,2,Stainless Steel Water Bottle,Home & Garden,22.0,Yazan Bani-Mustafa,yazan.banimustafa@email.com,Zarqa,2025-03-12,44.0
485,100,2025-06-30,completed,1205,23,1,Jump Rope,Sports,12.0,Yazan Bani-Mustafa,yazan.banimustafa@email.com,Zarqa,2025-03-12,12.0
486,7,2025-06-30,shipped,1206,7,1,Denim Jeans,Clothing,52.0,Yousef Haddad,yousef.haddad@email.com,Salt,2023-03-12,52.0
486,7,2025-06-30,shipped,1207,25,1,Sports Water Bottle,Sports,14.0,Yousef Haddad,yousef.haddad@email.com,Salt,2023-03-12,14.0
487,13,2025-06-30,completed,1208,4,1,Mechanical Keyboard,Electronics,89.0,Mazen Tawalbeh,mazen.tawalbeh@email.com,Amman,2023-05-05,89.0
487,13,2025-06-30,completed,1209,14,1,Kitchen Knife Set,Home & Garden,65.0,Mazen Tawalbeh,mazen.tawalbeh@email.com,Amman,2023-05-05,65.0
487,13,2025-06-30,completed,1210,19,1,The Pragmatic Programmer,Books,48.0,Mazen Tawalbeh,mazen.tawalbeh@email.com,Amman,2023-05-05,48.0
489,23,2025-06-30,completed,1214,21,1,Yoga Mat,Sports,28.0,Basil Malkawi,basil.malkawi@email.com,Irbid,2023-07-28,28.0
490,27,2025-06-30,completed,1215,8,1,Running Shoes,Clothing,78.0,Zaid Al-Momani,zaid.momani@email.com,Salt,2023-09-01,78.0
490,27,2025-06-30,completed,1216,17,1,Python Data Science Handbook,Books,55.0,Zaid Al-Momani,zaid.momani@email.com,Salt,2023-09-01,55.0
491,32,2025-06-30,processing,1217,10,1,Leather Belt,Clothing,30.0,Ghada Nsour,ghada.nsour@email.com,Irbid,2023-10-12,30.0
491,32,2025-06-30,processing,1218,22,1,Resistance Band Set,Sports,19.0,Ghada Nsour,ghada.nsour@email.com,Irbid,2023-10-12,19.0
491,32,2025-06-30,processing,1219,29,2,Za'atar Spice Mix 250g,Food & Beverage,9.5,Ghada Nsour,ghada.nsour@email.com,Irbid,2023-10-12,19.0
492,37,2025-06-30,completed,1220,6,1,Cotton T-Shirt,Clothing,18.0,Muhannad Awamleh,muhannad.awamleh@email.com,Unknown,2023-11-22,18.0
492,37,2025-06-30,completed,1221,12,1,LED Desk Lamp,Home & Garden,42.0,Muhannad Awamleh,muhannad.awamleh@email.com,Unknown,2023-11-22,42.0
493,43,2025-06-30,completed,1222,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Bilal Faouri,bilal.faouri@email.com,Unknown,2024-01-22,45.0
493,43,2025-06-30,completed,1223,24,2,Dumbbell Pair 5kg,Sports,35.0,Bilal Faouri,bilal.faouri@email.com,Unknown,2024-01-22,70.0
493,43,2025-06-30,completed,1224,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Bilal Faouri,bilal.faouri@email.com,Unknown,2024-01-22,48.0
494,47,2025-06-30,shipped,1225,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Adnan Rousan,adnan.rousan@email.com,Irbid,2024-03-01,32.0
494,47,2025-06-30,shipped,1226,30,1,Mansaf Spice Kit,Food & Beverage,15.0,Adnan Rousan,adnan.rousan@email.com,Irbid,2024-03-01,15.0
495,54,2025-06-30,completed,1227,9,1,Wool Scarf,Clothing,25.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,25.0
495,54,2025-06-30,completed,1228,18,1,Designing Data-Intensive Apps,Books,62.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,62.0
495,54,2025-06-30,completed,1229,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,18.0
496,57,2025-06-30,completed,1230,7,2,Denim Jeans,Clothing,52.0,Rafiq Ghawanmeh,rafiq.ghawanmeh@email.com,Salt,2024-05-20,104.0
496,57,2025-06-30,completed,1231,16,1,Introduction to Algorithms,Books,85.0,Rafiq Ghawanmeh,rafiq.ghawanmeh@email.com,Salt,2024-05-20,85.0
498,69,2025-06-30,completed,1235,2,1,USB-C Charging Cable,Electronics,8.5,Munther Bsoul,munther.bsoul@email.com,Unknown,2024-08-25,8.5
498,69,2025-06-30,completed,1236,23,2,Jump Rope,Sports,12.0,Munther Bsoul,munther.bsoul@email.com,Unknown,2024-08-25,24.0
499,75,2025-06-30,completed,1237,5,1,Webcam HD 1080p,Electronics,55.0,Amer Saraireh,amer.saraireh@email.com,Unknown,2024-10-12,55.0
499,75,2025-06-30,completed,1238,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Amer Saraireh,amer.saraireh@email.com,Unknown,2024-10-12,24.0
499,75,2025-06-30,completed,1239,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Amer Saraireh,amer.saraireh@email.com,Unknown,2024-10-12,22.0
500,81,2025-06-30,processing,1240,8,1,Running Shoes,Clothing,78.0,Bashar Al-Adwan,bashar.adwan@email.com,Amman,2024-12-01,78.0
500,81,2025-06-30,processing,1241,25,1,Sports Water Bottle,Sports,14.0,Bashar Al-Adwan,bashar.adwan@email.com,Amman,2024-12-01,14.0
500,81,2025-06-30,processing,1242,14,1,Kitchen Knife Set,Home & Garden,65.0,Bashar Al-Adwan,bashar.adwan@email.com,Amman,2024-12-01,65.0
